Term,Parent
緊要,loyalty_virtueP3
endorsed,loyalty_virtueP3
被認可 ,loyalty_virtueP3
認同,loyalty_virtueP3
贊成,loyalty_virtueP3
認可,loyalty_virtueP3
給予許可,loyalty_virtueP3
promise,loyalty_virtueP3
答應,loyalty_virtueP3
許諾,loyalty_virtueP3
允諾,loyalty_virtueP3
unified,loyalty_virtueP3
統一,loyalty_virtueP3
一致,loyalty_virtueP3
成一體,loyalty_virtueP3
confident,loyalty_virtueP3
自信,loyalty_virtueP3
有自信,loyalty_virtueP3
有信心,loyalty_virtueP3
確信,loyalty_virtueP3
堅信,loyalty_virtueP3
有把握的,loyalty_virtueP3
admit,loyalty_virtueP3
承認,loyalty_virtueP3
確認,loyalty_virtueP3
join,loyalty_virtueP3
加入,loyalty_virtueP3
參加,loyalty_virtueP3
成為⋯⋯一份子,loyalty_virtueP3
thank,loyalty_virtueP3
感謝,loyalty_virtueP3
多謝,loyalty_virtueP3
感恩,loyalty_virtueP3
感激,loyalty_virtueP3
打賞,loyalty_virtueP3
心懷感恩,loyalty_virtueP3
improvement,loyalty_virtueP3
進展,loyalty_virtueP3
修正,loyalty_virtueP3
improved,loyalty_virtueP3
loved,loyalty_virtueP3
被愛,loyalty_virtueP3
受到愛戴,loyalty_virtueP3
受寵愛的,loyalty_virtueP3
受喜愛,loyalty_virtueP3
受歡迎,loyalty_virtueP3
受重視,loyalty_virtueP3
受珍惜,loyalty_virtueP3
被寵愛,loyalty_virtueP3
confidence,loyalty_virtueP3
有把握,loyalty_virtueP3
信賴,loyalty_virtueP3
自信心,loyalty_virtueP3
united,loyalty_virtueP3
團結的,loyalty_virtueP3
統一的,loyalty_virtueP3
合作,loyalty_virtueP3
共同,loyalty_virtueP3
聯合,loyalty_virtueP3
團結一致,loyalty_virtueP3
intelligence,loyalty_virtueP3
智慧,loyalty_virtueP3
智能,loyalty_virtueP3
聰明,loyalty_virtueP3
才智,loyalty_virtueP3
知識,loyalty_virtueP3
智力,loyalty_virtueP3
資質,loyalty_virtueP3
智商,loyalty_virtueP3
hopes,loyalty_virtueP3
企盼,loyalty_virtueP3
願望,loyalty_virtueP3
心願,loyalty_virtueP3
loyalty,loyalty_virtueP3
忠厚,loyalty_virtueP3
忠義,loyalty_virtueP3
忠貞,loyalty_virtueP3
忠實,loyalty_virtueP3
老實,loyalty_virtueP3
parties,loyalty_virtueP3
派對,loyalty_virtueP3
黨派,loyalty_virtueP3
一方,loyalty_virtueP3
各方,loyalty_virtueP3
參與方,loyalty_virtueP3
人士 ,loyalty_virtueP3
族群,loyalty_virtueP3
政黨,loyalty_virtueP3
聚會,loyalty_virtueP3
集會,loyalty_virtueP3
excuse,loyalty_virtueP3
藉口,loyalty_virtueP3
借口,loyalty_virtueP3
辯解,loyalty_virtueP3
托詞,loyalty_virtueP3
推辭,loyalty_virtueP3
試圖開脫,loyalty_virtueP3
easily,loyalty_virtueP3
容易,loyalty_virtueP3
輕易 ,loyalty_virtueP3
易如反掌,loyalty_virtueP3
輕而易舉,loyalty_virtueP3
輕輕鬆鬆,loyalty_virtueP3
順利地,loyalty_virtueP3
peaceful,loyalty_virtueP3
和平的,loyalty_virtueP3
和睦,loyalty_virtueP3
寧靜,loyalty_virtueP3
平和,loyalty_virtueP3
和諧,loyalty_virtueP3
平靜地,loyalty_virtueP3
beneficial,loyalty_virtueP3
有益的,loyalty_virtueP3
有好處,loyalty_virtueP3
有利,loyalty_virtueP3
有幫助,loyalty_virtueP3
有好影響,loyalty_virtueP3
有益於,loyalty_virtueP3
有好處嘅,loyalty_virtueP3
有利嘅,loyalty_virtueP3
有幫助嘅,loyalty_virtueP3
有好影響嘅,loyalty_virtueP3
wins,loyalty_virtueP3
贏,loyalty_virtueP3
勝利,loyalty_virtueP3
獲勝,loyalty_virtueP3
勝出,loyalty_virtueP3
奪冠,loyalty_virtueP3
取勝,loyalty_virtueP3
fulfill,loyalty_virtueP3
實現,loyalty_virtueP3
履行,loyalty_virtueP3
完成,loyalty_virtueP3
辦成,loyalty_virtueP3
滿足,loyalty_virtueP3
實踐,loyalty_virtueP3
完滿,loyalty_virtueP3
使滿意,loyalty_virtueP3
certainly,loyalty_virtueP3
的確,loyalty_virtueP3
當然,loyalty_virtueP3
無疑,loyalty_virtueP3
strong,loyalty_virtueP3
強壯,loyalty_virtueP3
強勁,loyalty_virtueP3
堅強 ,loyalty_virtueP3
剛強,loyalty_virtueP3
強硬,loyalty_virtueP3
強有力的,loyalty_virtueP3
突出的,loyalty_virtueP3
勁,loyalty_virtueP3
challenges,loyalty_virtueP3
試煉,loyalty_virtueP3
devoted,loyalty_virtueP3
致力,loyalty_virtueP3
獻身,loyalty_virtueP3
摯愛的,loyalty_virtueP3
忠實的,loyalty_virtueP3
willingness,loyalty_virtueP3
意願,loyalty_virtueP3
有意,loyalty_virtueP3
樂意 ,loyalty_virtueP3
甘心,loyalty_virtueP3
志願,loyalty_virtueP3
自願,loyalty_virtueP3
樂意,loyalty_virtueP3
successful,loyalty_virtueP3
成就,loyalty_virtueP3
辦到,loyalty_virtueP3
得咗,loyalty_virtueP3
掂,loyalty_virtueP3
remarkable,loyalty_virtueP3
非凡,loyalty_virtueP3
優異,loyalty_virtueP3
卓越 ,loyalty_virtueP3
驚人,loyalty_virtueP3
卓越不凡,loyalty_virtueP3
solidarity,loyalty_virtueP3
團結 ,loyalty_virtueP3
團結一心,loyalty_virtueP3
success,loyalty_virtueP3
成果,loyalty_virtueP3
成名,loyalty_virtueP3
掂擋,loyalty_virtueP3
winning,loyalty_virtueP3
贏得,loyalty_virtueP3
勝算,loyalty_virtueP3
取得上風,loyalty_virtueP3
出線,loyalty_virtueP3
happy,loyalty_virtueP3
開心,loyalty_virtueP3
幸福,loyalty_virtueP3
shares,loyalty_virtueP3
股份,loyalty_virtueP3
股票,loyalty_virtueP3
celebrate,loyalty_virtueP3
祝賀,loyalty_virtueP3
賀,loyalty_virtueP3
solve,loyalty_virtueP3
化解,loyalty_virtueP3
搞掂,loyalty_virtueP3
friends,loyalty_virtueP3
朋友,loyalty_virtueP3
伙記,loyalty_virtueP3
朋友仔,loyalty_virtueP3
兄弟,loyalty_virtueP3
老友,loyalty_virtueP3
知己,loyalty_virtueP3
好友,loyalty_virtueP3
至親,loyalty_virtueP3
sharing,loyalty_virtueP3
均分,loyalty_virtueP3
liberty,loyalty_virtueP3
人身自由,loyalty_virtueP3
權利,loyalty_virtueP3
friend,loyalty_virtueP3
同伴,loyalty_virtueP3
夥伴,loyalty_virtueP3
志同道合嘅人,loyalty_virtueP3
loves,loyalty_virtueP3
鐘意,loyalty_virtueP3
positive,loyalty_virtueP3
正面 ,loyalty_virtueP3
正向,loyalty_virtueP3
積極向上,loyalty_virtueP3
正面,loyalty_virtueP3
definitely,loyalty_virtueP3
毋庸置疑 ,loyalty_virtueP3
千真萬確,loyalty_virtueP3
毫無疑問,loyalty_virtueP3
百分百,loyalty_virtueP3
實係,loyalty_virtueP3
careful,loyalty_virtueP3
小心,loyalty_virtueP3
小心啲 ,loyalty_virtueP3
留意,loyalty_virtueP3
仔細的,loyalty_virtueP3
認真的,loyalty_virtueP3
surprised,loyalty_virtueP3
出奇,loyalty_virtueP3
震驚,loyalty_virtueP3
無諗過,loyalty_virtueP3
意外的,loyalty_virtueP3
want,loyalty_virtueP3
想要,loyalty_virtueP3
緝拿,loyalty_virtueP3
追捕,loyalty_virtueP3
想見,loyalty_virtueP3
hero,loyalty_virtueP3
英雄 ,loyalty_virtueP3
英豪,loyalty_virtueP3
勇士,loyalty_virtueP3
超人,loyalty_virtueP3
男神,loyalty_virtueP3
男主角,loyalty_virtueP3
豪傑,loyalty_virtueP3
commitment,loyalty_virtueP3
保證 ,loyalty_virtueP3
責任 ,loyalty_virtueP3
交託,loyalty_virtueP3
委任,loyalty_virtueP3
agreements,loyalty_virtueP3
合約,loyalty_virtueP3
一致意見,loyalty_virtueP3
協定,loyalty_virtueP3
dedicated,loyalty_virtueP3
執著,loyalty_virtueP3
精獻,loyalty_virtueP3
專用的,loyalty_virtueP3
supported,loyalty_virtueP3
支持 ,loyalty_virtueP3
supporter,loyalty_virtueP3
擁護者,loyalty_virtueP3
同道中人,loyalty_virtueP3
agree,loyalty_virtueP3
proud,loyalty_virtueP3
驕傲,loyalty_virtueP3
得意,loyalty_virtueP3
自滿,loyalty_virtueP3
promised,loyalty_virtueP3
有保證的,loyalty_virtueP3
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
