Term,Parent
熬,sanctity_viceP3
rape,sanctity_viceP3
性侵,sanctity_viceP3
強暴,sanctity_viceP3
性暴力,sanctity_viceP3
強制性行為,sanctity_viceP3
姦,sanctity_viceP3
dirty,sanctity_viceP3
骯髒,sanctity_viceP3
污糟,sanctity_viceP3
齷齪 ,sanctity_viceP3
不潔,sanctity_viceP3
污穢,sanctity_viceP3
污糟邋遢,sanctity_viceP3
污搲(waa2),sanctity_viceP3
不修篇幅,sanctity_viceP3
邋遢,sanctity_viceP3
不擇手段(做事）,sanctity_viceP3
唔乾淨,sanctity_viceP3
唔衞生,sanctity_viceP3
aggression,sanctity_viceP3
侵略,sanctity_viceP3
攻擊性,sanctity_viceP3
侵入,sanctity_viceP3
強攻,sanctity_viceP3
scandal,sanctity_viceP3
醜聞,sanctity_viceP3
醜事,sanctity_viceP3
誹聞,sanctity_viceP3
醜行,sanctity_viceP3
destructive,sanctity_viceP3
毀滅性,sanctity_viceP3
破壞的,sanctity_viceP3
殺傷力,sanctity_viceP3
heroin,sanctity_viceP3
海洛因,sanctity_viceP3
白粉,sanctity_viceP3
毒品,sanctity_viceP3
四號,sanctity_viceP3
細仔,sanctity_viceP3
軟仔,sanctity_viceP3
defeating,sanctity_viceP3
擊敗 ,sanctity_viceP3
勝過,sanctity_viceP3
victimized,sanctity_viceP3
受害,sanctity_viceP3
被壓迫,sanctity_viceP3
受委屈,sanctity_viceP3
受遭受,sanctity_viceP3
使犧牲,sanctity_viceP3
使痛苦,sanctity_viceP3
controversial,sanctity_viceP3
有爭議的,sanctity_viceP3
引起爭議的,sanctity_viceP3
有爭論的,sanctity_viceP3
爭議性的,sanctity_viceP3
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
