Term,Parent
終止,care_viceP3
中斷,care_viceP3
阻攔,care_viceP3
punishments,care_viceP3
懲罰,care_viceP3
處罰,care_viceP3
刑罰,care_viceP3
懲戒,care_viceP3
懲處,care_viceP3
懲治,care_viceP3
處分,care_viceP3
受罰,care_viceP3
折磨,care_viceP3
shoot,care_viceP3
射擊,care_viceP3
開槍,care_viceP3
射箭,care_viceP3
射球,care_viceP3
開火,care_viceP3
發射,care_viceP3
射殺,care_viceP3
war,care_viceP3
亂世,care_viceP3
武裝衝突,care_viceP3
爭奪,care_viceP3
suffering,care_viceP3
苦難,care_viceP3
煎熬,care_viceP3
困苦,care_viceP3
warned,care_viceP3
警告,care_viceP3
告誡,care_viceP3
提醒,care_viceP3
忠告,care_viceP3
勸告,care_viceP3
提示,care_viceP3
died,care_viceP3
死亡,care_viceP3
逝世,care_viceP3
去世,care_viceP3
離世,care_viceP3
逝去,care_viceP3
辭世,care_viceP3
終結,care_viceP3
報廢,care_viceP3
vulnerable,care_viceP3
脆弱的,care_viceP3
易受傷的,care_viceP3
易受攻擊的,care_viceP3
弱勢的,care_viceP3
不堅固,care_viceP3
易受影響,care_viceP3
offense,care_viceP3
罪行,care_viceP3
犯罪,care_viceP3
違法行為,care_viceP3
不法行為,care_viceP3
犯法,care_viceP3
sad,care_viceP3
悲傷,care_viceP3
難過,care_viceP3
傷心,care_viceP3
憂鬱,care_viceP3
哀傷,care_viceP3
悲痛,care_viceP3
心痛,care_viceP3
悲哀,care_viceP3
令人難過,care_viceP3
可憐,care_viceP3
crash,care_viceP3
碰撞,care_viceP3
崩潰,care_viceP3
瓦解,care_viceP3
撞毀,care_viceP3
猛撞,care_viceP3
difficult,care_viceP3
艱難,care_viceP3
難,care_viceP3
艱巨,care_viceP3
費力,care_viceP3
棘手,care_viceP3
不友好,care_viceP3
難以接近,care_viceP3
沒教養,care_viceP3
lying,care_viceP3
撒謊,care_viceP3
偽造,care_viceP3
不實,care_viceP3
講大話,care_viceP3
penalty,care_viceP3
罰,care_viceP3
責罰,care_viceP3
hurt,care_viceP3
弄傷,care_viceP3
hunger,care_viceP3
飢餓,care_viceP3
飢饉,care_viceP3
飢荒,care_viceP3
飢渴,care_viceP3
飢寒,care_viceP3
饑餓,care_viceP3
wrong,care_viceP3
錯誤的,care_viceP3
不正確的,care_viceP3
不對的,care_viceP3
謬誤,care_viceP3
dead,care_viceP3
死亡的,care_viceP3
已故的,care_viceP3
不活躍的,care_viceP3
已逝去的,care_viceP3
亡故的,care_viceP3
玩完,care_viceP3
torn,care_viceP3
撕裂,care_viceP3
撕開,care_viceP3
撕碎,care_viceP3
撕破,care_viceP3
分裂,care_viceP3
劃破,care_viceP3
扯裂,care_viceP3
撕爛,care_viceP3
扯破,care_viceP3
拉掉,care_viceP3
撕掉,care_viceP3
扯,care_viceP3
severe,care_viceP3
嚴峻,care_viceP3
凜冽,care_viceP3
艱難的,care_viceP3
激烈的,care_viceP3
refusing,care_viceP3
拒受,care_viceP3
拒給,care_viceP3
不肯,care_viceP3
不願,care_viceP3
唔準,care_viceP3
唔俾,care_viceP3
唔肯,care_viceP3
唔接受,care_viceP3
唔願意,care_viceP3
terror,care_viceP3
恐怖,care_viceP3
驚懼,care_viceP3
可怕,care_viceP3
駭人,care_viceP3
驚駭,care_viceP3
tortured,care_viceP3
受虐,care_viceP3
受折磨,care_viceP3
受酷刑,care_viceP3
受拷打,care_viceP3
受身心折磨,care_viceP3
受身心摧殘,care_viceP3
拷問,care_viceP3
使為難,care_viceP3
damaging,care_viceP3
有害,care_viceP3
破壞性,care_viceP3
毀壞性,care_viceP3
有損,care_viceP3
毀損,care_viceP3
損害性,care_viceP3
損失 ,care_viceP3
hiding,care_viceP3
藏匿,care_viceP3
蔽匿,care_viceP3
隱蔽 ,care_viceP3
躲避,care_viceP3
隱遁,care_viceP3
隱身,care_viceP3
隱瞞 ,care_viceP3
隱躲,care_viceP3
assassination,care_viceP3
刺殺,care_viceP3
暗殺 ,care_viceP3
行刺,care_viceP3
暗算,care_viceP3
assault,care_viceP3
襲擊,care_viceP3
攻擊,care_viceP3
突襲,care_viceP3
施暴,care_viceP3
強姦,care_viceP3
侵犯人身 ,care_viceP3
hostility,care_viceP3
敵意,care_viceP3
仇視,care_viceP3
dispute,care_viceP3
爭端 ,care_viceP3
爭拗,care_viceP3
爭斗,care_viceP3
爭紛,care_viceP3
爭搶,care_viceP3
拗撬,care_viceP3
strikes,care_viceP3
罷工,care_viceP3
罷市,care_viceP3
罷課,care_viceP3
空襲,care_viceP3
prisoners,care_viceP3
囚犯,care_viceP3
犯人,care_viceP3
監禁者,care_viceP3
囚徒,care_viceP3
服刑人士,care_viceP3
囚禁者,care_viceP3
坐牢人,care_viceP3
囚困者,care_viceP3
被囚者,care_viceP3
監獄中人,care_viceP3
監犯,care_viceP3
arrested,care_viceP3
逮捕 ,care_viceP3
抓捕,care_viceP3
abused,care_viceP3
虐待,care_viceP3
濫用,care_viceP3
凌虐,care_viceP3
妄用,care_viceP3
danger,care_viceP3
風險,care_viceP3
危急,care_viceP3
危機,care_viceP3
危及,care_viceP3
vicious,care_viceP3
惡毒,care_viceP3
凶惡,care_viceP3
邪惡,care_viceP3
殘忍 ,care_viceP3
兇狠,care_viceP3
墮落的,care_viceP3
惡意的,care_viceP3
wars,care_viceP3
競爭,care_viceP3
suffered,care_viceP3
遭受,care_viceP3
受苦,care_viceP3
受難,care_viceP3
遭遇,care_viceP3
承受,care_viceP3
忍受,care_viceP3
經歷,care_viceP3
經受,care_viceP3
murders,care_viceP3
兇殺,care_viceP3
troubled,care_viceP3
困擾,care_viceP3
困惑,care_viceP3
苦惱,care_viceP3
深受折磨的,care_viceP3
有麻煩的,care_viceP3
attacks,care_viceP3
突擊,care_viceP3
進攻,care_viceP3
侵襲,care_viceP3
抨擊,care_viceP3
destruction,care_viceP3
disturbing,care_viceP3
令人不安,care_viceP3
煩擾,care_viceP3
搞亂,care_viceP3
擾亂,care_viceP3
使心神不寧,care_viceP3
fatally,care_viceP3
致命地,care_viceP3
至死 ,care_viceP3
極其危險,care_viceP3
宿命地,care_viceP3
命中註定地,care_viceP3
worried,care_viceP3
擔憂,care_viceP3
擔驚,care_viceP3
心掛掛,care_viceP3
發愁的,care_viceP3
broke,care_viceP3
破產,care_viceP3
一文不值,care_viceP3
窮困 ,care_viceP3
一文無掛,care_viceP3
一貧如洗,care_viceP3
打破,care_viceP3
折斷,care_viceP3
弄壞,care_viceP3
racist,care_viceP3
種族主義者,care_viceP3
種族歧視者,care_viceP3
種族仇恨者,care_viceP3
種族偏見者,care_viceP3
人種偏見,care_viceP3
attacked,care_viceP3
受攻擊,care_viceP3
banned,care_viceP3
禁止,care_viceP3
禁令,care_viceP3
被禁,care_viceP3
禁忌,care_viceP3
取締,care_viceP3
詛咒,care_viceP3
punish,care_viceP3
懲罰 ,care_viceP3
strike,care_viceP3
罷市 ,care_viceP3
罷免,care_viceP3
unacceptable,care_viceP3
不可接受,care_viceP3
無法接納,care_viceP3
無法接受,care_viceP3
不可容忍,care_viceP3
唔可以接受,care_viceP3
唔能夠接受,care_viceP3
接受唔到,care_viceP3
shattered,care_viceP3
粉碎,care_viceP3
碎曬,care_viceP3
brutality,care_viceP3
暴行,care_viceP3
凶狠,care_viceP3
暴虐,care_viceP3
殘虐,care_viceP3
凶暴,care_viceP3
missing,care_viceP3
失蹤,care_viceP3
失散,care_viceP3
不見,care_viceP3
失落,care_viceP3
走失,care_viceP3
消失,care_viceP3
不知去向,care_viceP3
失去聯繫,care_viceP3
失聯,care_viceP3
risks,care_viceP3
冒險 ,care_viceP3
threats,care_viceP3
威逼,care_viceP3
exhausted,care_viceP3
攰,care_viceP3
攰死啦,care_viceP3
攰到不得了,care_viceP3
精疲力竭,care_viceP3
好攰,care_viceP3
攰死,care_viceP3
harsh,care_viceP3
嚴厲,care_viceP3
刻薄,care_viceP3
嚴苛,care_viceP3
嚴格,care_viceP3
嚴,care_viceP3
殘酷的,care_viceP3
惡劣的,care_viceP3
injured,care_viceP3
傷勢,care_viceP3
受創傷,care_viceP3
受到傷害的,care_viceP3
受傷的,care_viceP3
 受損害的,care_viceP3
委屈的,care_viceP3
accidents,care_viceP3
意外事件,care_viceP3
torture,care_viceP3
酷刑,care_viceP3
risk,care_viceP3
collapse,care_viceP3
塌陷,care_viceP3
倒塌,care_viceP3
塌咗,care_viceP3
冧咗,care_viceP3
崩塌,care_viceP3
death,care_viceP3
死,care_viceP3
早逝,care_viceP3
賣咸鴨蛋,care_viceP3
歸西,care_viceP3
升天,care_viceP3
attackers,care_viceP3
攻擊者,care_viceP3
襲擊者,care_viceP3
施暴者,care_viceP3
killed,care_viceP3
害死,care_viceP3
殺咗,care_viceP3
㨃冧,care_viceP3
attack,care_viceP3
loss,care_viceP3
蝕,care_viceP3
suffer,care_viceP3
遭受 ,care_viceP3
受....傷害,care_viceP3
avoid,care_viceP3
避開,care_viceP3
fatalities,care_viceP3
死亡人數,care_viceP3
死傷者,care_viceP3
losses,care_viceP3
虧損 ,care_viceP3
損耗,care_viceP3
虧損,care_viceP3
虧蝕,care_viceP3
cutting,care_viceP3
削,care_viceP3
截,care_viceP3
砍,care_viceP3
剪裁,care_viceP3
attacking,care_viceP3
攻擊 ,care_viceP3
abuse,care_viceP3
sick,care_viceP3
生病,care_viceP3
唔舒服,care_viceP3
病,care_viceP3
有病,care_viceP3
身體不適,care_viceP3
defeat,care_viceP3
使失敗,care_viceP3
戰敗,care_viceP3
落敗,care_viceP3
brutal,care_viceP3
粗暴 ,care_viceP3
野蠻,care_viceP3
狠,care_viceP3
無情的,care_viceP3
粗暴的,care_viceP3
冷酷的,care_viceP3
worry,care_viceP3
心掛 ,care_viceP3
chaos,care_viceP3
混亂 ,care_viceP3
無秩序 ,care_viceP3
失序,care_viceP3
亂象,care_viceP3
混沌,care_viceP3
terrorist,care_viceP3
恐怖份子,care_viceP3
暴徒,care_viceP3
hate,care_viceP3
痛恨 ,care_viceP3
嫌惡,care_viceP3
反感,care_viceP3
唔鍾意,care_viceP3
crisis,care_viceP3
突發情況 ,care_viceP3
困局,care_viceP3
緊急關頭,care_viceP3
轉折點,care_viceP3
cancer,care_viceP3
癌症,care_viceP3
肉瘤,care_viceP3
惡性腫瘤 ,care_viceP3
弊端,care_viceP3
痼疾,care_viceP3
病根,care_viceP3
victim,care_viceP3
受害人,care_viceP3
遭受者,care_viceP3
遇難者,care_viceP3
severely,care_viceP3
嚴重地,care_viceP3
嚴格地,care_viceP3
嚴厲地,care_viceP3
murdered,care_viceP3
被謀殺,care_viceP3
被殺害 ,care_viceP3
被追殺,care_viceP3
被暗殺,care_viceP3
遇害,care_viceP3
扼殺,care_viceP3
delay,care_viceP3
耽擱 ,care_viceP3
延誤 ,care_viceP3
遲緩,care_viceP3
使延期,care_viceP3
拖延,care_viceP3
absentee,care_viceP3
缺席者,care_viceP3
曠工,care_viceP3
不在場,care_viceP3
缺課者,care_viceP3
未到者,care_viceP3
唔係到嘅人,care_viceP3
無翻,care_viceP3
struggling,care_viceP3
努力奮鬥,care_viceP3
艱難困苦,care_viceP3
困頓,care_viceP3
使勁,care_viceP3
艱難地行進,care_viceP3
suspects,care_viceP3
嫌疑犯,care_viceP3
懷疑對象 ,care_viceP3
嫌疑人,care_viceP3
疑犯,care_viceP3
可疑人物,care_viceP3
涉嫌人士,care_viceP3
violence,care_viceP3
武力,care_viceP3
強力,care_viceP3
猛勁,care_viceP3
weapons,care_viceP3
戰鬥工具,care_viceP3
兇器,care_viceP3
poor,care_viceP3
差劣,care_viceP3
拮据,care_viceP3
suicide,care_viceP3
自殺,care_viceP3
自盡,care_viceP3
自害,care_viceP3
結束生命,care_viceP3
自尋短見,care_viceP3
emergency,care_viceP3
緊急情況,care_viceP3
緊急狀態,care_viceP3
突發事件,care_viceP3
急難,care_viceP3
不測事件,care_viceP3
stolen,care_viceP3
被偷,care_viceP3
被竊,care_viceP3
失竊,care_viceP3
被盜,care_viceP3
被竊取,care_viceP3
偷,care_viceP3
demanded,care_viceP3
強求,care_viceP3
命令,care_viceP3
提出,care_viceP3
索要,care_viceP3
懇求,care_viceP3
堅決請求,care_viceP3
強烈要求,care_viceP3
disorder,care_viceP3
失調,care_viceP3
紊亂,care_viceP3
錯亂,care_viceP3
亂七八糟,care_viceP3
淩亂,care_viceP3
雜亂無章,care_viceP3
die,care_viceP3
死去,care_viceP3
過世,care_viceP3
block,care_viceP3
abuses,care_viceP3
濫用特權,care_viceP3
