Term,Parent
好抑鬱,Depression
好事發生都5開心,Depression
好事發生都o吾開心,Depression
好事發生都吾開心,Depression
好事發生都唔開心,Depression
好屈悶,Depression
好屈結,Depression
好易攰,Depression
好易覺得攰,Depression
好易覺得自己好差,Depression
好易覺得自己差,Depression
好易覺得自卑,Depression
好郁悶,Depression
好郁結,Depression
好唔開心,Depression
好容易攰,Depression
好容易覺得攰,Depression
好無力 ,Depression
好絕望,Depression
好憂屈,Depression
好憂郁,Depression
好憂鬱,Depression
好嬲,Depression
好難make decision,Depression
好難去做到決定,Depression
好難去做倒決定,Depression
好難決定任何o野,Depression
好難決定任何野,Depression
好難決定任何嘢,Depression
好難決定到任何o野,Depression
好難決定到任何野,Depression
好難決定到任何嘢,Depression
好難決定倒任何o野,Depression
好難決定倒任何野,Depression
好難決定倒任何嘢,Depression
好難做決定,Depression
好難做到決定,Depression
好難做倒決定,Depression
好難開心到,Depression
好難開心倒,Depression
好難落決定,Depression
好難落到決定,Depression
好難落倒決定,Depression
好鬱悶,Depression
好鬱結,Depression
成日好5開心,Depression
成日好down,Depression
成日好o吾開心,Depression
成日好仰鬱,Depression
成日好吾開心,Depression
成日好抑屈,Depression
成日好抑郁,Depression
成日好抑壓,Depression
成日好抑鬱,Depression
成日好唔開心,Depression
成日好憂鬱,Depression
成日都好5開心,Depression
成日都好down,Depression
成日都好o吾開心,Depression
成日都好仰鬱,Depression
成日都好吾開心,Depression
成日都好抑屈,Depression
成日都好抑郁,Depression
成日都好抑壓,Depression
成日都好抑鬱,Depression
成日都好唔開心,Depression
成日都好憂鬱,Depression
成日都對人好sensitive,Depression
成日都對人好敏感,Depression
成日對人好sensitive,Depression
成日對人好敏感,Depression
自己冇價值,Depression
自己正一垃圾,Depression
自己正一廢柴,Depression
自己好5得,Depression
自己好5掂,Depression
自己好o吾得,Depression
自己好o吾掂,Depression
自己好冇用,Depression
自己好失敗,Depression
自己好似垃圾,Depression
自己好吾得,Depression
自己好吾掂,Depression
自己好垃圾,Depression
自己好唔得,Depression
自己好唔掂,Depression
自己好無用,Depression
自己好廢,Depression
自己成條廢柴,Depression
自己系廢柴,Depression
自己係廢柴,Depression
自己勁冇用,Depression
自己勁失敗,Depression
自己勁無用,Depression
自己無價值,Depression
自己超5得,Depression
自己超5掂,Depression
自己超o吾得,Depression
自己超o吾掂,Depression
自己超冇用,Depression
自己超吾得,Depression
自己超吾掂,Depression
自己超唔得,Depression
自己超唔掂,Depression
自己超無用,Depression
自己極失敗,Depression
吾再理自己ge性趣,Depression
吾再理自己ge興趣,Depression
吾再理自己o既性趣,Depression
吾再理自己o既興趣,Depression
吾再理自己既性趣,Depression
吾再理自己既興趣,Depression
吾再理自己嘅性趣,Depression
吾再理自己嘅興趣,Depression
吾再識得快樂,Depression
吾再識得開心,Depression
吾肯認自己5開心,Depression
吾肯認自己o吾開心,Depression
吾肯認自己sad,Depression
吾肯認自己吾開心,Depression
吾肯認自己唔開心,Depression
吾相郁,Depression
吾相認自己5開心,Depression
吾相認自己o吾開心,Depression
吾相認自己sad,Depression
吾相認自己吾開心,Depression
吾相認自己唔開心,Depression
吾相講o野,Depression
吾相講野,Depression
吾相講嘢,Depression
吾開心,Depression
吾想郁,Depression
吾想認自己5開心,Depression
吾想認自己o吾開心,Depression
吾想認自己sad,Depression
吾想認自己吾開心,Depression
吾想認自己唔開心,Depression
吾想講o野,Depression
吾想講野,Depression
吾想講嘢,Depression
吾認自己5開心,Depression
吾認自己down,Depression
吾認自己o吾開心,Depression
吾認自己sad,Depression
吾認自己吾開心,Depression
吾認自己唔開心,Depression
吾講o野,Depression
吾講野,Depression
吾講嘢,Depression
吾識快樂,Depression
吾識得快樂,Depression
吾識得開心,Depression
吾識開心,Depression
吾願認自己5開心,Depression
吾願認自己o吾開心,Depression
吾願認自己sad,Depression
吾願認自己吾開心,Depression
吾願認自己唔開心,Depression
吾覺得快樂,Depression
吾覺得開心,Depression
扯自己皮膚,Depression
扯自己件衫,Depression
扯自己衫,Depression
抑屈,Depression
抑屈緊張,Depression
抑郁,Depression
抑郁緊張,Depression
抑壓,Depression
抑鬱,Depression
抑鬱緊張,Depression
沉溺o係喪失ge痛,Depression
沉溺o係喪失o既痛,Depression
沉溺o係喪失既痛,Depression
沉溺o係喪失嘅痛,Depression
沉溺o係悲傷,Depression
沉溺o係悲傷入面,Depression
沉溺系喪失ge痛,Depression
沉溺系喪失o既痛,Depression
沉溺系喪失既痛,Depression
沉溺系喪失嘅痛,Depression
沉溺系悲傷,Depression
沉溺系悲傷入面,Depression
沉溺係喪失ge痛,Depression
沉溺係喪失o既痛,Depression
沉溺係喪失既痛,Depression
沉溺係喪失嘅痛,Depression
沉溺係悲傷,Depression
沉溺係悲傷入面,Depression
沉溺喺喪失ge痛,Depression
沉溺喺喪失o既痛,Depression
沉溺喺喪失既痛,Depression
沉溺喺喪失嘅痛,Depression
沉溺喺悲傷,Depression
沉溺喺悲傷入面,Depression
沉溺響喪失ge痛,Depression
沉溺響喪失o既痛,Depression
沉溺響喪失既痛,Depression
沉溺響喪失嘅痛,Depression
沉溺響悲傷,Depression
沉溺響悲傷入面,Depression
男女男,Depression
系o甘亂同人上床,Depression
系o甘亂同人上牀,Depression
系o甘亂同人搞,Depression
系o甘亂同人搞o野,Depression
系o甘亂同人搞野,Depression
系o甘亂同人搞嘢,Depression
系o甘亂投資,Depression
系o甘亂買o野,Depression
系o甘亂買野,Depression
系o甘亂買嘢,Depression
系甘亂同人上床,Depression
系甘亂同人上牀,Depression
系甘亂同人搞,Depression
系甘亂同人搞o野,Depression
系甘亂同人搞野,Depression
系甘亂同人搞嘢,Depression
系甘亂投資,Depression
系甘亂買o野,Depression
系甘亂買野,Depression
系甘亂買嘢,Depression
系咁亂同人上床,Depression
系咁亂同人上牀,Depression
系咁亂同人搞,Depression
系咁亂同人搞o野,Depression
系咁亂同人搞野,Depression
系咁亂同人搞嘢,Depression
系咁亂投資,Depression
系咁亂買o野,Depression
系咁亂買野,Depression
系咁亂買嘢,Depression
周身好痛,Depression
周身勁痛,Depression
周身超級痛,Depression
周身超痛,Depression
周身極痛,Depression
孤獨感,Depression
屈結,Depression
弧獨,Depression
弧獨感,Depression
放低自己ge性趣,Depression
放低自己ge興趣,Depression
放低自己o既性趣,Depression
放低自己o既興趣,Depression
放低自己既性趣,Depression
放低自己既興趣,Depression
放低自己嘅性趣,Depression
放低自己嘅興趣,Depression
易覺得自己好差,Depression
易覺得自己差,Depression
易覺得自卑,Depression
狐獨,Depression
狐獨感,Depression
長期都對人好sensitive,Depression
長期都對人好敏感,Depression
長期對人好sensitive,Depression
長期對人好敏感,Depression
係o咁亂同人上床,Depression
係o咁亂同人上牀,Depression
係o咁亂同人搞,Depression
係o咁亂同人搞o野,Depression
係o咁亂同人搞野,Depression
係o咁亂同人搞嘢,Depression
係o咁亂投資,Depression
係o咁亂買o野,Depression
係o咁亂買野,Depression
係o咁亂買嘢,Depression
係甘亂同人上床,Depression
係甘亂同人上牀,Depression
係甘亂同人搞,Depression
係甘亂同人搞o野,Depression
係甘亂同人搞野,Depression
係甘亂同人搞嘢,Depression
係甘亂投資,Depression
係甘亂買o野,Depression
係甘亂買野,Depression
係甘亂買嘢,Depression
係咁亂同人上床,Depression
係咁亂同人上牀,Depression
係咁亂同人搞,Depression
係咁亂同人搞o野,Depression
係咁亂同人搞野,Depression
係咁亂同人搞嘢,Depression
係咁亂投資,Depression
係咁亂買o野,Depression
係咁亂買野,Depression
係咁亂買嘢,Depression
勁5開心,Depression
勁o吾開心,Depression
勁仰鬱,Depression
勁有挫折感,Depression
勁有挫敗感,Depression
勁自卑,Depression
勁冷漠,Depression
勁吾開心,Depression
勁抑屈,Depression
勁抑郁,Depression
勁抑壓,Depression
勁抑鬱,Depression
勁屈悶,Depression
勁屈結,Depression
勁郁悶,Depression
勁郁結,Depression
勁唔開心,Depression
勁絕望,Depression
勁憂屈,Depression
勁憂郁,Depression
勁憂鬱,Depression
勁鬱悶,Depression
勁鬱結,Depression
咩o野都5相做,Depression
咩o野都5想做,Depression
咩o野都o吾相做,Depression
咩o野都o吾想做,Depression
咩o野都吾相做,Depression
咩o野都吾想做,Depression
咩o野都唔相做,Depression
咩o野都唔想做,Depression
咩都5相做,Depression
咩都5想做,Depression
咩都o吾相做,Depression
咩都o吾想做,Depression
咩都吾相做,Depression
咩都吾想做,Depression
咩都唔相做,Depression
咩都唔想做,Depression
咩野都5相做,Depression
咩野都5想做,Depression
咩野都o吾相做,Depression
咩野都o吾想做,Depression
咩野都吾相做,Depression
咩野都吾想做,Depression
咩野都唔相做,Depression
咩野都唔想做,Depression
咩嘢都5相做,Depression
咩嘢都5想做,Depression
咩嘢都o吾相做,Depression
咩嘢都o吾想做,Depression
咩嘢都吾相做,Depression
咩嘢都吾想做,Depression
咩嘢都唔相做,Depression
咩嘢都唔想做,Depression
咸5出,Depression
咸o吾出,Depression
咸吾出,Depression
咸唔出,Depression
持續性仰鬱,Depression
持續性抑屈,Depression
持續性抑郁,Depression
持續性抑鬱,Depression
持續性憂鬱,Depression
相咸,Depression
相哭,Depression
相喊,Depression
胃口好差,Depression
胃口勁5好,Depression
胃口勁o吾好,Depression
胃口勁吾好,Depression
胃口勁唔好,Depression
胃口勁差,Depression
胃口差,Depression
胃口超5好,Depression
胃口超o吾好,Depression
胃口超吾好,Depression
胃口超唔好,Depression
胃口超差,Depression
胃口超級5好,Depression
胃口超級o吾好,Depression
胃口超級吾好,Depression
胃口超級唔好,Depression
胃口超級差,Depression
胃口轉差,Depression
胃口變差,Depression
負面情緒,Depression
郁d就好有挫折感,Depression
郁d就好有挫敗感,Depression
郁d就勁有挫折感,Depression
郁d就勁有挫敗感,Depression
郁d就超有挫折感,Depression
郁d就超有挫敗感,Depression
郁d就覺得自己好fail,Depression
郁d就覺得自己好失敗,Depression
郁d就覺得自己勁失敗,Depression
郁d就覺得自己超失敗,Depression
郁d覺得自己failed,Depression
郁d覺得自己好fail,Depression
郁d覺得自己好失敗,Depression
郁d覺得自己勁fail,Depression
郁d覺得自己勁失敗,Depression
郁d覺得自己超fail,Depression
郁d覺得自己超失敗,Depression
郁o下就覺得自己好fail,Depression
郁o下就覺得自己好失敗,Depression
郁o下就覺得自己勁失敗,Depression
郁o下就覺得自己超失敗,Depression
郁o下覺得自己好fail,Depression
郁o下覺得自己好失敗,Depression
郁o下覺得自己勁失敗,Depression
郁o下覺得自己超失敗,Depression
郁o的就好有挫折感,Depression
郁o的就好有挫敗感,Depression
郁o的就勁有挫折感,Depression
郁o的就勁有挫敗感,Depression
郁o的就超有挫折感,Depression
郁o的就超有挫敗感,Depression
郁o的就覺得自己好fail,Depression
郁o的就覺得自己好失敗,Depression
郁o的就覺得自己勁失敗,Depression
郁o的就覺得自己超失敗,Depression
郁o的覺得自己failed,Depression
郁o的覺得自己好fail,Depression
郁o的覺得自己好失敗,Depression
郁o的覺得自己勁fail,Depression
郁o的覺得自己勁失敗,Depression
郁o的覺得自己超fail,Depression
郁o的覺得自己超失敗,Depression
郁下就好有挫折感,Depression
郁下就好有挫敗感,Depression
郁下就勁有挫折感,Depression
郁下就勁有挫敗感,Depression
郁下就超有挫折感,Depression
郁下就超有挫敗感,Depression
郁下就覺得自己好fail,Depression
郁下就覺得自己好失敗,Depression
郁下就覺得自己勁失敗,Depression
郁下就覺得自己超失敗,Depression
郁下覺得自己failed,Depression
郁下覺得自己好fail,Depression
郁下覺得自己好失敗,Depression
郁下覺得自己勁fail,Depression
郁下覺得自己勁失敗,Depression
郁下覺得自己超fail,Depression
郁下覺得自己超失敗,Depression
郁吓就好有挫折感,Depression
郁吓就好有挫敗感,Depression
郁吓就勁有挫折感,Depression
郁吓就勁有挫敗感,Depression
郁吓就超有挫折感,Depression
郁吓就超有挫敗感,Depression
郁吓就覺得自己好fail,Depression
郁吓就覺得自己好失敗,Depression
郁吓就覺得自己勁失敗,Depression
郁吓就覺得自己超失敗,Depression
郁吓覺得自己failed,Depression
郁吓覺得自己好fail,Depression
郁吓覺得自己好失敗,Depression
郁吓覺得自己勁fail,Depression
郁吓覺得自己勁失敗,Depression
郁吓覺得自己超fail,Depression
郁吓覺得自己超失敗,Depression
郁啲就好有挫折感,Depression
郁啲就好有挫敗感,Depression
郁啲就勁有挫折感,Depression
郁啲就勁有挫敗感,Depression
郁啲就超有挫折感,Depression
郁啲就超有挫敗感,Depression
郁啲就覺得自己好fail,Depression
郁啲就覺得自己好失敗,Depression
郁啲就覺得自己勁失敗,Depression
郁啲就覺得自己超失敗,Depression
郁啲覺得自己failed,Depression
郁啲覺得自己好fail,Depression
郁啲覺得自己好失敗,Depression
郁啲覺得自己勁fail,Depression
郁啲覺得自己勁失敗,Depression
郁啲覺得自己超fail,Depression
郁啲覺得自己超失敗,Depression
郁結,Depression
重度仰鬱,Depression
重度抑屈,Depression
重度抑郁,Depression
重度抑鬱,Depression
重度憂鬱,Depression
食5落o野,Depression
食5落野,Depression
食5落嘢,Depression
食o吾落o野,Depression
食o吾落野,Depression
食o吾落嘢,Depression
食吾落o野,Depression
食吾落野,Depression
食吾落嘢,Depression
食唔落o野,Depression
食唔落野,Depression
食唔落嘢,Depression
個人feel到好仰鬱,Depression
個人feel到好抑屈,Depression
個人feel到好抑郁,Depression
個人feel到好抑壓,Depression
個人feel到好抑鬱,Depression
個人feel到好憂屈,Depression
個人feel到好憂郁,Depression
個人feel到好憂鬱,Depression
個人feel到勁仰鬱,Depression
個人feel到勁抑屈,Depression
個人feel到勁抑郁,Depression
個人feel到勁抑壓,Depression
個人feel到勁抑鬱,Depression
個人feel到勁憂屈,Depression
個人feel到勁憂郁,Depression
個人feel到勁憂鬱,Depression
個人feel到超仰鬱,Depression
個人feel到超抑屈,Depression
個人feel到超抑郁,Depression
個人feel到超抑壓,Depression
個人feel到超抑鬱,Depression
個人feel到超級仰鬱,Depression
個人feel到超級抑屈,Depression
個人feel到超級抑郁,Depression
個人feel到超級抑壓,Depression
個人feel到超級抑鬱,Depression
個人feel到超級憂屈,Depression
個人feel到超級憂郁,Depression
個人feel到超級憂鬱,Depression
個人feel到超憂屈,Depression
個人feel到超憂郁,Depression
個人feel到超憂鬱,Depression
個人feel到極仰鬱,Depression
個人feel到極抑屈,Depression
個人feel到極抑郁,Depression
個人feel到極抑壓,Depression
個人feel到極抑鬱,Depression
個人feel到極憂屈,Depression
個人feel到極憂郁,Depression
個人feel到極憂鬱,Depression
個人feel倒好仰鬱,Depression
個人feel倒好抑屈,Depression
個人feel倒好抑郁,Depression
個人feel倒好抑壓,Depression
個人feel倒好抑鬱,Depression
個人feel倒好憂屈,Depression
個人feel倒好憂郁,Depression
個人feel倒好憂鬱,Depression
個人feel倒勁仰鬱,Depression
個人feel倒勁抑屈,Depression
個人feel倒勁抑郁,Depression
個人feel倒勁抑壓,Depression
個人feel倒勁抑鬱,Depression
個人feel倒勁憂屈,Depression
個人feel倒勁憂郁,Depression
個人feel倒勁憂鬱,Depression
個人feel倒超仰鬱,Depression
個人feel倒超抑屈,Depression
個人feel倒超抑郁,Depression
個人feel倒超抑壓,Depression
個人feel倒超抑鬱,Depression
個人feel倒超級仰鬱,Depression
個人feel倒超級抑屈,Depression
個人feel倒超級抑郁,Depression
個人feel倒超級抑壓,Depression
個人feel倒超級抑鬱,Depression
個人feel倒超級憂屈,Depression
個人feel倒超級憂郁,Depression
個人feel倒超級憂鬱,Depression
個人feel倒超憂屈,Depression
個人feel倒超憂郁,Depression
個人feel倒超憂鬱,Depression
個人feel倒極仰鬱,Depression
個人feel倒極抑屈,Depression
個人feel倒極抑郁,Depression
個人feel倒極抑壓,Depression
個人feel倒極抑鬱,Depression
個人feel倒極憂屈,Depression
個人feel倒極憂郁,Depression
個人feel倒極憂鬱,Depression
個人冇o西希望,Depression
個人冇晒希望,Depression
個人好5開心,Depression
個人好o吾開心,Depression
個人好sad,Depression
個人好仰鬱,Depression
個人好吾開心,Depression
個人好抑屈,Depression
個人好抑郁,Depression
個人好抑壓,Depression
個人好抑鬱,Depression
個人好唔開心,Depression
個人好憂屈,Depression
個人好憂郁,Depression
個人好憂鬱,Depression
個人勁仰鬱,Depression
個人勁抑屈,Depression
個人勁抑郁,Depression
個人勁抑壓,Depression
個人勁抑鬱,Depression
個人勁負面,Depression
個人勁憂屈,Depression
個人勁憂郁,Depression
個人勁憂鬱,Depression
個人無o西希望,Depression
個人無晒希望,Depression
個人超仰鬱,Depression
個人超抑屈,Depression
個人超抑郁,Depression
個人超抑壓,Depression
個人超抑鬱,Depression
個人超負面,Depression
個人超級仰鬱,Depression
個人超級抑屈,Depression
個人超級抑郁,Depression
個人超級抑壓,Depression
個人超級抑鬱,Depression
個人超級負面,Depression
個人超級憂屈,Depression
個人超級憂郁,Depression
個人超級憂鬱,Depression
個人超憂屈,Depression
個人超憂郁,Depression
個人超憂鬱,Depression
個人極仰鬱,Depression
個人極抑屈,Depression
個人極抑郁,Depression
個人極抑壓,Depression
個人極抑鬱,Depression
個人極負面,Depression
個人極憂屈,Depression
個人極憂郁,Depression
個人極憂鬱,Depression
個人覺得好仰鬱,Depression
個人覺得好抑屈,Depression
個人覺得好抑郁,Depression
個人覺得好抑壓,Depression
個人覺得好抑鬱,Depression
個人覺得好憂屈,Depression
個人覺得好憂郁,Depression
個人覺得好憂鬱,Depression
個人覺得勁仰鬱,Depression
個人覺得勁抑屈,Depression
個人覺得勁抑郁,Depression
個人覺得勁抑壓,Depression
個人覺得勁抑鬱,Depression
個人覺得勁憂屈,Depression
個人覺得勁憂郁,Depression
個人覺得勁憂鬱,Depression
個人覺得超仰鬱,Depression
個人覺得超抑屈,Depression
個人覺得超抑郁,Depression
個人覺得超抑壓,Depression
個人覺得超抑鬱,Depression
個人覺得超級仰鬱,Depression
個人覺得超級抑屈,Depression
個人覺得超級抑郁,Depression
個人覺得超級抑壓,Depression
個人覺得超級抑鬱,Depression
個人覺得超級憂屈,Depression
個人覺得超級憂郁,Depression
個人覺得超級憂鬱,Depression
個人覺得超憂屈,Depression
個人覺得超憂郁,Depression
個人覺得超憂鬱,Depression
個人覺得極仰鬱,Depression
個人覺得極抑屈,Depression
個人覺得極抑郁,Depression
個人覺得極抑壓,Depression
個人覺得極抑鬱,Depression
個人覺得極憂屈,Depression
個人覺得極憂郁,Depression
個人覺得極憂鬱,Depression
個身好痛,Depression
個身勁痛,Depression
個身超級痛,Depression
個身超痛,Depression
個身極痛,Depression
哭5出,Depression
哭o吾出,Depression
哭吾出,Depression
哭唔出,Depression
唔再理自己ge性趣,Depression
唔再理自己ge興趣,Depression
唔再理自己o既性趣,Depression
唔再理自己o既興趣,Depression
唔再理自己既性趣,Depression
唔再理自己既興趣,Depression
唔再理自己嘅性趣,Depression
唔再理自己嘅興趣,Depression
唔再識得快樂,Depression
唔再識得開心,Depression
唔肯認自己5開心,Depression
唔肯認自己o吾開心,Depression
唔肯認自己sad,Depression
唔肯認自己吾開心,Depression
唔肯認自己唔開心,Depression
