Term,Parent
堕落,Sanctity_viceP7
玷污,Sanctity_viceP7
荡妇,Sanctity_viceP7
蕩婦,Sanctity_viceP7
粗鄙,Sanctity_viceP7
传染,Sanctity_viceP7
傳染,Sanctity_viceP7
出轨,Sanctity_viceP7
丑闻,Sanctity_viceP7
沉溺声色,Sanctity_viceP7
沉溺聲色,Sanctity_viceP7
娼,Sanctity_viceP7
不尊敬,Sanctity_viceP7
不雅,Sanctity_viceP7
不卫生,Sanctity_viceP7
不衛生,Sanctity_viceP7
不清白,Sanctity_viceP7
不虔诚,Sanctity_viceP7
不虔誠,Sanctity_viceP7
大逆不道,Sanctity_viceP7
不洁,Sanctity_viceP7
不节制,Sanctity_viceP7
不節制,Sanctity_viceP7
不检点,Sanctity_viceP7
不檢點,Sanctity_viceP7
不干净,Sanctity_viceP7
不乾淨,Sanctity_viceP7
变质,Sanctity_viceP7
變質,Sanctity_viceP7
变态,Sanctity_viceP7
變態,Sanctity_viceP7
变坏,Sanctity_viceP7
變壞,Sanctity_viceP7
疾病,Sanctity_viceP7
病害,Sanctity_viceP7
病症,Sanctity_viceP7
得病,Sanctity_viceP7
病态,Sanctity_viceP7
病態,Sanctity_viceP7
重病,Sanctity_viceP7
沉疴,Sanctity_viceP7
久病,Sanctity_viceP7
慢性病,Sanctity_viceP7
長期病,Sanctity_viceP7
情緒病?,Sanctity_viceP7
老年病?,Sanctity_viceP7
鄙劣,Sanctity_viceP7
败坏,Sanctity_viceP7
敗壞,Sanctity_viceP7
肮脏,Sanctity_viceP7
骯髒不堪*,Sanctity_viceP7
骯髒透頂,Sanctity_viceP7
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
